Date,Open,High,Low,Close,Volume
2023-08-04,441.65685064773396,443.79300767873565,437.29632000481047,437.8254699707031,100052300
2023-08-07,439.68728043413097,441.8038504994439,438.9817570790267,441.6470642089844,58357500
2023-08-08,439.0699607171845,441.63730268069133,436.31646679949046,439.72650146484375,71361300
2023-08-09,440.0007868755402,440.1673816290887,436.0126203162594,436.7867431640625,78789600
2023-08-10,439.1776945185379,442.61712419837835,435.7578818125965,436.94354248046875,93005500
2023-08-11,435.0425706646499,437.71768608724466,434.43504252347105,436.68878173828125,68664600
2023-08-14,435.7578994458143,439.09930419921875,435.44432688997654,439.09930419921875,47867400
2023-08-15,437.29632328453766,437.658908386802,433.4061514603341,433.98431396484375,75707500
2023-08-16,433.5629242922036,435.24833941093965,430.69184844986853,430.7996520996094,80107200
2023-08-17,432.2890973914982,432.5536574288021,426.9878788300595,427.51702880859375,95711300
2023-08-18,424.65574244578784,428.7713003343212,424.302995720219,427.7228088378906,98758400
2023-08-21,428.75163111418624,431.2601516478784,426.5664916101218,430.5056457519531,68719000
2023-08-22,432.3086706600243,432.3086706600243,428.7712755053373,429.339599609375,65062900
2023-08-23,430.41750043586205,434.7486356241566,430.27052263732946,434.1214904785156,68441000
2023-08-24,435.7481252186991,436.2674667221709,428.07555500439713,428.10498046875,88517300
2023-08-25,429.8589475039307,432.42625935389697,426.25295269029755,431.1230163574219,102325100
2023-08-28,433.3473706832324,434.48404884002144,431.1230269054722,433.85693359375,61595400
2023-08-29,433.74915931087094,440.41244241528227,433.56297745079337,440.1282653808594,83081900
2023-08-30,440.47123265619257,442.5878028213092,439.75590077922686,441.9410705566406,69053900
2023-08-31,442.56812839264654,443.7243935472902,441.108099170324,441.2942810058594,66084600
2023-09-01,444.0575670777056,444.54751296326725,440.6377244618169,442.11737060546875,58875700
2023-09-05,441.6666325725609,441.9899837020936,440.1380037887402,440.2065734863281,55166200
2023-09-06,439.383502038816,439.4913056929659,434.885802010405,437.2473449707031,70758500
2023-09-07,434.1998750268418,436.59081359773234,433.8471283051991,435.9049072265625,70355400
2023-09-08,435.9538427364967,438.11939517631157,435.5912875660214,436.5613708496094,61659700
2023-09-11,439.22672680909733,439.74606830944333,437.4923289465669,439.4325256347656,60180100
2023-09-12,437.9626598143434,439.5108757283411,436.43403097128356,437.0219421386719,67565400
2023-09-13,437.2473476452618,438.7073769496757,436.13025656924015,437.5315246582031,60199300
2023-09-14,440.04000776850955,442.009569906928,438.7171478878904,441.3040466308594,83430800
2023-09-15,439.6943637992302,440.0286986129024,435.54463286220385,435.98712158203125,111761400
2023-09-18,435.67240857197663,437.5604503225668,435.1905775563607,436.2427673339844,55752200
2023-09-19,435.30860500032054,435.90846304996626,432.61424034328974,435.3381042480469,66514600
2023-09-20,436.6164515905319,437.0392841217368,431.129351732427,431.33587646484375,82562600
2023-09-21,428.4448632635587,428.7103564992815,424.04929519347553,424.2066345214844,103976100
2023-09-22,425.2489422330028,426.87146076546844,422.8298840477502,423.25274658203125,100829700
2023-09-25,422.02358005816535,425.07193561409366,421.58106134357865,425.0326232910156,70874500
2023-09-26,421.9449000988157,422.66275512998897,417.9426654895833,418.7883605957031,96168400
2023-09-27,419.9782265347241,420.54858536036073,415.25816664579037,418.9555358886719,104705800
2023-09-28,418.3950119111547,423.0855721223498,417.7951538914009,421.3843688964844,92258300
2023-09-29,424.4819564623482,424.6589519468337,418.81786088355244,420.3617248535156,115078500
2023-10-02,419.51603684912214,421.463077239655,417.3920009711066,420.1945495605469,83798600
2023-10-03,417.9820133997075,420.2535455034932,413.18326903883127,414.5697937011719,103760600
2023-10-04,415.0417853071421,418.3458208811437,413.55691991021564,417.5886535644531,87453000
2023-10-05,417.2936522886069,418.28684363202643,414.15679895478104,417.43133544921875,70142700
2023-10-06,414.94346711236153,423.9509407889787,413.59628479558955,422.3874206542969,113202700
2023-10-09,420.4600220101341,425.67178562276524,419.89953632747483,425.09161376953125,80374400
2023-10-10,425.73080545604995,429.9395348813416,425.3276290613407,427.3041687011719,78607300
2023-10-11,428.3858652743355,429.3101850621944,425.9668068639168,429.0545349121094,62451700
2023-10-12,429.67406719986246,430.0575574458139,424.0493135204343,426.4388427734375,81154200
2023-10-13,427.9630333660635,429.1824057445983,422.7217997867498,424.3148193359375,95143100
2023-10-16,426.5961405123643,429.8608638701462,426.3503034524603,428.7791748046875,75433200
2023-10-17,425.6029515030891,430.8442144540271,425.2489605394166,428.7594909667969,75324700
2023-10-18,426.95994009441335,427.9334451700394,421.94485847531956,423.04620361328125,93559800
2023-10-19,423.7739156345403,425.6127719533268,418.640836868431,419.32916259765625,121323000
2023-10-20,418.8866991661608,419.4373717864964,414.0682687241133,414.17645263671875,123845800
2023-10-23,412.62276610647586,417.38219829076934,410.8429080827275,413.4586181640625,92035100
2023-10-24,415.61214406495554,417.7460230342554,413.7339452511739,416.5758361816406,78564200
2023-10-25,414.8647728365531,414.89427208120514,410.07584205240346,410.5970153808594,94223200
2023-10-26,409.51537993310467,410.3807011624175,404.74613504430465,405.6802978515625,115156800
2023-10-27,407.2930232197039,407.6961996123917,402.39593802128496,403.8414611816406,107367700
2023-10-30,406.6735124431094,409.7415542764645,405.355829348497,408.6697082519531,86562700
2023-10-31,409.24988433701736,411.5607588215683,407.31268700436084,411.23626708984375,79665200
2023-11-01,412.2196021861803,416.44798769621605,411.6787426380733,415.6219787597656,98068100
2023-11-02,419.47667872050596,423.7444364873871,419.4570225591062,423.58709716796875,94938900
2023-11-03,425.927451938924,429.0249927538536,425.79961187196346,427.4516296386719,100110800
2023-11-06,428.21869024734735,428.88735989665633,426.4584883677935,428.4350280761719,67831700
2023-11-07,428.4349852117837,430.30334081411877,427.2746415230016,429.6543273925781,64256100
2023-11-08,430.26404766956523,430.7950641677857,427.6286813603973,429.96905517578125,61746000
2023-11-09,431.12937921321316,431.1687215470488,426.1831385650166,426.6158142089844,83174400
2023-11-10,428.720224157012,433.587780480694,426.60600119836164,433.2731018066406,89462200
2023-11-13,431.9160709687511,433.9810783259935,431.11956127166445,432.8600769042969,52236100
2023-11-14,438.8880309917276,442.5657441189833,438.66185007391203,441.2579040527344,97176900
2023-11-15,442.6148796770637,443.8637511980381,441.3266958316835,442.1920471191406,77327600
2023-11-16,441.7397187831521,443.0574018868914,440.6580296653338,442.73291015625,66665800
2023-11-17,442.7427402690906,443.90311409980484,441.8085773659353,443.2835998535156,83133200
2023-11-20,443.0278706141089,447.55127841020277,443.01802752893764,446.6957702636719,69936200
2023-11-21,445.63379228983575,446.56798521402305,444.4341061179682,445.7222900390625,49244600
2023-11-22,447.4038029106804,448.7804844751759,446.3319569065586,447.443115234375,59394900
2023-11-24,447.4922939334449,447.91512647736783,447.157959130617,447.71844482421875,29737400
2023-11-27,447.079292295955,447.9053012551915,446.51877657059185,446.9121398925781,50506000
2023-11-28,446.5187927000887,448.67232792530024,445.9484638776598,447.3546447753906,62115000
2023-11-29,449.537660545519,450.68819123814245,446.63680112293486,447.0399475097656,63146000
2023-11-30,447.89550724194453,449.1541919014113,445.79112741550273,448.8001708984375,79752700
2023-12-01,448.18060332979536,451.9959991900289,447.5807753255925,451.4551696777344,89097900
2023-12-04,448.01348112733916,451.4748562599524,446.774452694965,449.0853271484375,72430900
2023-12-05,447.67917351896307,449.97036194010104,447.29565326300497,448.9968566894531,69793500
2023-12-06,451.17001797762885,451.19951722539304,446.744950756551,447.1874694824219,69124700
2023-12-07,449.30167397346503,451.25852748144104,448.6920028308439,450.5997009277344,66995400
2023-12-08,449.84247069096904,453.0776947544648,449.5966336346725,452.536865234375,83080900
2023-12-11,452.0353690859856,454.47408360139434,451.81903126599445,454.29705810546875,65002200
2023-12-12,453.9430767609804,456.47028907325256,452.9302292207674,456.3719482421875,68327600
2023-12-13,456.7554418748832,462.9210549166523,456.3916078056985,462.6653747558594,93278000
2023-12-14,464.6320385490906,465.84156767504913,461.43615680245665,464.15020751953125,119026000
2023-12-15,463.5439635656848,464.7386607751538,461.51005559510276,463.385986328125,141319300
2023-12-18,465.015132046207,466.98980239823476,463.93894032008126,465.9925842285156,70375300
2023-12-19,466.5454910565224,468.905236597902,466.4665174998551,468.82623291015625,55761800
2023-12-20,467.9573823984052,469.872815094612,461.8951599457806,462.32958984375,102921000
2023-12-21,465.3606738913847,466.98980103190377,462.90221895224823,466.7133483886719,86667500
2023-12-22,467.8586381052912,469.35940687616863,465.72602061281685,467.65130615234375,67126600
2023-12-26,468.0660002217511,470.54419105669547,467.9869965332369,469.6259765625,55387000
2023-12-27,469.4186113300137,470.6231613802883,468.87558906706124,470.4750671386719,68000300
2023-12-28,470.8403976052289,471.5018952913904,470.2282546248126,470.6528015136719,77158100
2023-12-29,470.45533148706465,470.98850092233886,467.30572984427226,469.290283203125,122234100
2024-01-02,466.1801558607712,467.67104154026663,464.5312929456736,466.6639404296875,123623700
2024-01-03,464.47205818405195,465.2224425251352,462.2407012783773,462.85284423828125,103585900
2024-01-04,462.36904000280646,464.99535512497806,461.1348710618091,461.3619689941406,84232200
2024-01-05,461.5692889624919,464.4819396400977,460.5227161381694,461.9938659667969,86060800
2024-01-08,462.497392838746,468.737358160941,462.36903444945153,468.5892639160156,74879100
2024-01-09,465.8938341503119,468.9150773101143,465.3804307175815,467.8783874511719,65931400
2024-01-10,468.1548158425864,471.40315676668934,467.8684802261445,470.5244140625,67310600
2024-01-11,471.54139410726924,472.0646805353375,466.27891097711375,470.3171081542969,77940700
2024-01-12,471.788226212342,472.5386105710735,469.2112959241893,470.6429138183594,57944000
2024-01-16,469.24090704882764,470.57378537947335,467.0687576940883,468.9150695800781,85014900
2024-01-17,465.844453495638,466.8021697466109,463.919138000761,466.3085021972656,68843900
2024-01-18,468.00675034480804,471.018110540101,466.43689105106813,470.455322265625,91856200
2024-01-19,471.6006379691473,476.6064345129822,470.50471039326055,476.3200988769531,110733300
2024-01-22,477.8800842154276,479.07475128178163,476.66565116265457,477.3271789550781,75844900
2024-01-23,477.88011902020645,478.96616363358476,476.77430841896955,478.7193298339844,49945300
2024-01-24,481.63194889493104,482.57978218606036,478.7390641862389,479.24261474609375,81765000
2024-01-25,481.4048692496808,482.1256347714462,479.24263294654105,481.84918212890625,72525000
2024-01-26,481.41474312518983,482.9253647024353,480.3780532680699,481.2370300292969,76641600
2024-01-29,481.5529814990137,485.19625059743225,481.0000762278625,485.0481262207031,61322800
2024-01-30,484.3471361549433,485.3937090194068,483.90282327824093,484.6729736328125,58618400
2024-01-31,482.4316675622631,482.8858332676279,476.7446077935794,476.7643737792969,126011100
2024-02-01,478.49226541113967,483.03401338216867,477.67276031725817,483.00439453125,91891600
2024-02-02,483.4486545462778,489.76759353724583,483.10308121443495,488.0891418457031,99147700
2024-02-05,487.4474102917494,488.11879101006286,484.0213558722254,486.31195068359375,75757100
2024-02-06,487.26962006607175,488.05950624475554,485.8182362270094,487.72381591796875,55918600
2024-02-07,490.00458223860215,492.21620338775955,489.0863376266052,491.7916564941406,70556500
2024-02-08,491.7916656675277,492.39392567234967,490.96230772112364,492.0088806152344,52343600
2024-02-09,492.5222598654349,495.2966692109868,492.17668653864524,494.8523864746094,63979400
2024-02-12,494.8227279088209,497.1232053531795,493.9044833985218,494.6351318359375,56502300
2024-02-13,488.26682261015475,490.7943980391676,484.505078314199,487.822509765625,113099200
2024-02-14,490.4982209673877,492.74934382778594,488.13847557601355,492.25567626953125,68387800
2024-02-15,492.9665773037757,495.83972621663327,492.48276258935323,495.6521301269531,61683000
2024-02-16,495.3460431849908,496.5012084053193,492.4333925201601,493.18377685546875,75461200
2024-02-20,491.4164918312676,492.0977555503853,488.1879164766821,490.4686584472656,71736700
2024-02-21,489.1455641953795,491.0708495447921,487.3091052573801,490.9128723144531,59603800
2024-02-22,497.62678089180014,502.05002292256637,496.6492986389385,501.07257080078125,76402500
2024-02-23,502.8201814697373,503.66930540147666,500.67768098039136,501.4181823730469,61321800
2024-02-26,501.86243730909985,502.30675017249405,499.45333716805663,499.5816955566406,50386700
2024-02-27,500.2826978401471,500.7368635409284,498.35738237882396,500.509765625,48854500
2024-02-28,498.93008300175484,500.4407046514321,498.5647737989886,499.84832763671875,56506600
2024-02-29,501.6353802918629,503.2842131301346,498.9498274604181,501.6452331542969,83924800
2024-03-01,502.53384536187104,506.7892272310083,502.11915134955814,506.35479736328125,76805900
2024-03-04,505.545258576722,507.68775903304964,505.51560959563705,505.8117980957031,49799300
2024-03-05,503.77786539158575,504.23206124423064,498.51538242409356,500.7566223144531,72855600
2024-03-06,504.0839234106298,505.584692046989,501.9809249570742,503.2940673828125,68382400
2024-03-07,506.6411452915095,509.3563168037257,503.353302550587,508.28997802734375,58652100
2024-03-08,508.9318203713958,511.6568148843625,504.6566421115184,505.2391662597656,86425500
2024-03-11,504.0148619441716,505.39712513817193,502.0599274855355,504.8047180175781,62557200
2024-03-12,506.94726437216417,510.8274844298601,504.39003971968737,510.235107421875,73114400
2024-03-13,510.56087929992003,510.738592400455,507.9740659552051,509.435302734375,55104100
2024-03-14,510.4226292206427,510.5806365931989,505.33788929914175,508.4282531738281,110171800
2024-03-15,505.3134612139554,506.7891821054706,503.24352275506305,504.9371032714844,107585800
2024-03-18,509.06706203174264,510.5328388976783,507.5220360124236,507.93798828125,88893300
2024-03-19,507.23484938554435,511.0478762202208,506.21470542311687,510.76068115234375,60755300
2024-03-20,510.8201044796903,515.6235341900565,510.1367240855939,515.48486328125,69594600
2024-03-21,518.3669362427153,519.0799972433423,516.9010989924435,517.1883544921875,60256100
2024-03-22,517.0991508875658,517.5943522487688,515.9700772761705,516.2078247070312,79023000
2024-03-25,514.8113578960968,515.9503452837859,514.6231789481147,514.7816772460938,48512100
2024-03-26,516.2276907396113,516.5743680286249,513.4248940207962,513.8309326171875,65463700
2024-03-27,516.7030983621477,518.1887026536133,514.5043725770939,518.1490478515625,82999800
2024-03-28,518.1887197410889,519.5752475225421,517.7628537507529,518.050048828125,96294900
2024-04-01,518.8026977832243,519.3474072145876,515.9700999312377,517.148681640625,62477500
2024-04-02,513.2663177762124,513.9992061482893,511.52319924295534,513.860595703125,74230300
2024-04-03,512.7513266543715,515.9503689165954,512.7018186025061,514.4251098632812,59155800
2024-04-04,518.4957179374168,518.8423347541981,507.83897362907743,508.14599609375,96858100
2024-04-05,509.522719180666,515.4453094285954,509.0770257669934,513.45458984375,74482100
2024-04-08,514.1676256081136,515.1877090342433,512.9197084378011,513.74169921875,48401800
2024-04-09,515.5046666061,515.7522673105218,509.4136650975685,514.3359985351562,68124400
2024-04-10,508.55204074825735,511.20631315672546,507.1754267156435,509.1859130859375,82652800
2024-04-11,510.73088384992855,514.4944022173012,507.16545812281487,513.0286254882812,70099000
2024-04-12,509.4335032535515,510.86959945939657,504.1942637744547,505.9472961425781,92469100
2024-04-15,510.18622940720803,510.35458096734675,498.74705825509733,499.6087341308594,92101400
2024-04-16,500.0940425161087,501.63906862142886,497.39023171944945,498.69757080078125,73484000
2024-04-17,501.19333983039104,501.3617216102896,494.32985547517376,495.7461242675781,75910300
2024-04-18,497.1624259191068,499.29178596909605,493.7752349250522,494.72601318359375,74548100
2024-04-19,494.6467903221035,495.656990324727,489.1203256217564,490.4078674316406,102129100
2024-04-22,493.05222692904476,497.5585779345951,490.6752661850258,494.9241027832031,67961000
2024-04-23,496.96435638014214,501.23299037894094,494.73594989806725,500.7972106933594,64633600
2024-04-24,501.69846651270745,502.500690405206,498.30139198277436,500.55950927734375,55928100
2024-04-25,494.3892945397056,499.43044149195106,492.7155112810887,498.6579284667969,69122400
2024-04-26,501.49049852500383,504.98661944192617,500.8467427053988,503.3821716308594,64306100
2024-04-29,505.1945973517815,505.8482668742655,502.38185682226367,505.1648864746094,46415400
2024-04-30,503.67928267381865,504.6696855468165,497.1624450683594,497.1624450683594,77483600
2024-05-01,496.5681788979437,503.3128197951425,495.0726609432343,495.5480651855469,80242800
2024-05-02,499.3115766670157,501.0348981300909,494.7557176408706,500.1831359863281,62550200
2024-05-03,506.25432995034845,507.63097421000964,503.6792764673451,506.3830871582031,72756700
2024-05-06,508.8195137126169,511.6520516314631,508.3738202968575,511.6124572753906,47264700
2024-05-07,512.592893186346,513.5932097300324,511.49356053808145,512.1769409179688,52561300
2024-05-08,510.3149702278195,512.7711498945695,510.19612672455037,512.2264404296875,42047200
2024-05-09,512.4145934250506,515.2174502088312,511.7510404905161,515.1777954101562,43643700
2024-05-10,516.8021535312699,517.6242048938462,514.6034880294221,515.8414916992188,52233200
2024-05-13,517.544894396622,517.6538241987988,514.7519511946372,515.9107055664062,36716400
2024-05-14,516.1087864551328,518.8027134936191,515.5640770072746,518.2777709960938,57535900
2024-05-15,520.7835751561179,524.9927874918133,520.1397890897238,524.6956787109375,59504900
2024-05-16,524.7946706849524,526.4189458782306,523.4675042588854,523.6160888671875,50244800
2024-05-17,523.7349021143731,524.4381098639712,522.2592116146577,524.3687744140625,59187600
2024-05-20,524.4876736742167,526.4585657833363,524.0914883324435,524.9729614257812,37764200
2024-05-21,524.2003818378801,526.4188742637749,523.9923755044331,526.2603759765625,33437000
2024-05-22,525.5572547138055,526.280229392973,522.5364779021538,524.7451171875,48390000
2024-05-23,527.8451122672031,527.9540420702835,519.6841421979015,520.9122924804688,57211200
2024-05-24,522.7841804431829,525.180999139977,521.8235185836759,524.3589477539062,41258400
2024-05-28,525.18088779041,525.4185747795058,522.0511812356186,524.7252807617188,36269600
2024-05-29,520.6350120450624,522.2493736787949,520.327989550577,521.0509643554688,45190300
2024-05-30,519.4861246908551,520.1595913781238,516.3267371663876,517.5944213867188,46468500
2024-05-31,518.5650852962019,522.437534069485,513.3852369807861,522.3087768554688,90785800
2024-06-03,523.9428808912496,524.2300759262811,517.5844517279526,522.7345581054688,46835700
2024-06-04,521.4074995044357,524.0716855548387,519.9218952484352,523.3189697265625,34632700
2024-06-05,525.6761006976074,529.558462653228,523.6556403472038,529.5386352539062,47610400
2024-06-06,529.8457447880535,530.281524499046,527.5678301189827,529.52880859375,30808500
2024-06-07,528.5383325154238,531.7373746702451,527.4290862135592,528.885009765625,43224500
2024-06-10,528.0629853102115,530.8460149060121,527.4588540784205,530.5191650390625,35729300
2024-06-11,528.9444489661214,531.8562357169258,526.9438158970391,531.7968139648438,36383400
2024-06-12,536.4319178680672,538.8980113725944,535.114665109043,536.1644897460938,63251300
2024-06-13,537.9373126143792,538.1155778669757,534.4114810144458,537.2440185546875,44760900
2024-06-14,535.6891331345915,537.6006035053059,534.6689891171292,537.5709228515625,40089900
